Wall time,Step,Value,
1644314178.25193,103,0.674339652061462,
1644314221.31969,104,0.65503340959549,
1644314264.56105,105,0.673172771930695,
1644314307.47869,106,0.684947490692139,
1644314350.73005,107,0.664368331432343,
1644314393.73839,108,0.689827084541321,
1644314436.74836,109,0.675188302993774,
1644314479.34675,110,0.658109664916992,
1644314522.78679,111,0.660231232643127,
1644314566.20332,112,0.666277706623077,
1644314608.8833,113,0.669141829013824,
1644314652.31655,114,0.671793758869171,
1644314695.24002,115,0.695661425590515,
1644314738.38182,116,0.67540043592453,
1644314782.43974,117,0.68738728761673,
1644314825.62825,118,0.696934342384338,
1644314868.50195,119,0.67540043592453,
1644314911.6058,120,0.669247925281525,
1644314955.24317,121,0.674127519130707,
1644314998.17877,122,0.642622232437134,
1644315041.52907,123,0.674339652061462,
1644315085.14304,124,0.614405453205109,
1644315127.99639,125,0.636045396327972,
1644315171.15006,126,0.690781772136688,
1644315214.70432,127,0.644743800163269,
1644315258.02404,128,0.636787950992584,
1644315301.34724,129,0.687175154685974,
1644315344.31458,130,0.640606760978699,
1644315388.33943,131,0.681871235370636,
1644315431.25932,132,0.662989258766174,
1644315475.00603,133,0.648562610149384,
1644315518.93486,134,0.690039277076721,
1644315562.3492,135,0.633499503135681,
1644315605.70207,136,0.646865367889404,
1644315649.81466,137,0.687599420547485,
1644315693.37781,138,0.687811613082886,
1644315736.54839,139,0.680810451507568,
1644315780.60936,140,0.694070219993591,
1644315823.55015,141,0.672854542732239,
1644315866.60298,142,0.65323007106781,
1644315910.08922,143,0.686538636684418,
1644315953.22241,144,0.689508855342865,
1644315996.92395,145,0.676461219787598,
1644316040.74409,146,0.684735357761383,
1644316083.99006,147,0.696297883987427,
1644316127.36898,148,0.685265719890595,
1644316170.30572,149,0.690675735473633,
1644316214.17658,150,0.706693530082703,
1644316257.68775,151,0.677840232849121,
1644316300.62295,152,0.687069058418274,
1644316344.78234,153,0.688766300678253,
1644316388.0113,154,0.686856925487518,
1644316431.79652,155,0.696191787719727,
1644316475.23111,156,0.662034571170807,
1644316519.41182,157,0.688129842281342,
1644316562.98281,158,0.696722209453583,
1644316606.51256,159,0.612283885478973,
1644316650.12697,160,0.682507693767548,
1644316694.20421,161,0.684841394424439,
1644316737.38403,162,0.683462381362915,
1644316781.85474,163,0.6915243268013,
1644316825.54583,164,0.692797303199768,
1644316869.38679,165,0.696828246116638,
1644316914.36209,166,0.702450394630432,
1644316958.36512,167,0.690887868404388,
1644317003.12358,168,0.701389610767365,
1644317046.7362,169,0.688554167747498,
1644317090.80909,170,0.680916488170624,
1644317135.06496,171,0.681022584438324,
1644317178.771,172,0.672218084335327,
1644317221.96162,173,0.691842555999756,
1644317266.1679,174,0.711573123931885,
1644317309.88014,175,0.701813936233521,
1644317354.09289,176,0.687811613082886,
1644317398.71608,177,0.691312193870544,
1644317442.10204,178,0.693115532398224,
1644317486.05703,179,0.683992803096771,
1644317529.90051,180,0.698843717575073,
1644317573.92897,181,0.701283574104309,
1644317617.45414,182,0.687175154685974,
1644317661.65751,183,0.68738728761673,
1644317705.04477,184,0.686432600021362,
1644317749.7064,185,0.687917709350586,
1644317793.15124,186,0.698101222515106,
1644317836.7637,187,0.690251410007477,
1644317881.81915,188,0.700541019439697,
1644317925.09535,189,0.706057071685791,
1644317968.97727,190,0.695873558521271,
1644318013.69372,191,0.701920032501221,
1644318058.25888,192,0.672748506069183,
1644318102.22429,193,0.708496868610382,
1644318146.79446,194,0.697040438652039,
1644318190.54667,195,0.690251410007477,
1644318234.10957,196,0.717195272445679,
1644318278.44078,197,0.706481397151947,
1644318322.15096,198,0.684841394424439,
1644318365.7403,199,0.674127519130707,
1644318410.15858,200,0.701389610767365,0.717195272445679
